Raw2,Budgets,h1,h2,Page,h1desc,h2desc,Budgets Mn,Generic Administrations,Maintenances,Projects,Communities,Floods,District Offices,Human Resources,Revenues,Trainings,Public Relations,Welfares,Waste Water Treatments,Hygienic Foods,Non-smoking Zones,Cleanings,Disease Controls,Law Enforcements,Green Zones,Traffic Managements,Chained Tags,Budget Ranks h1desc,Budget Ranks h2desc,Budget Ranks Raw2
09.งานดูแลสวนและพื้นที่สีเขียว  ,4285100,0,0,22.0,(22)สํานักงานเขตปอมปราบศัตรูพาย  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,4.2851,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,All Categories__Maintenances________________Green Zones__,64,1,46
10.งานบริหารทั่วไปและสอบสวนดําเนินคดี  ,6334500,0,0,22.0,(22)สํานักงานเขตปอมปราบศัตรูพาย  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,6.3345,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories_Generic Administrations___________________,64,1,58
11.งานตรวจและบังคับใชกฎหมาย  ,616200,0,0,22.0,(22)สํานักงานเขตปอมปราบศัตรูพาย  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,0.6162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,All Categories_________________Law Enforcements___,64,1,154
12.งานบริหารทั่วไปฝายโยธา  ,1588580,0,0,22.0,(22)สํานักงานเขตปอมปราบศัตรูพาย  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,1.58858,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories_Generic Administrations___________________,64,1,93
13.งานอนุญาตกอสราง ควบคุมอาคาร และผังเมือง  ,300000,0,0,22.0,(22)สํานักงานเขตปอมปราบศัตรูพาย  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories____________________,64,1,281
14.งานบํารุงรักษาซอมแซม  ,6568700,0,0,22.0,(22)สํานักงานเขตปอมปราบศัตรูพาย  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,6.5687,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories__Maintenances__________________,64,1,36
15.งานระบายน้ําและแกไขปญหาน้ําทวม  ,1301800,0,0,22.0,(22)สํานักงานเขตปอมปราบศัตรูพาย  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,1.3018,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories_____Floods_______________,64,1,54
16.งานบริหารทั่วไปฝายพัฒนาชุมชน  ,1600220,0,0,22.0,(22)สํานักงานเขตปอมปราบศัตรูพาย  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,1.60022,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories_Generic Administrations___Communities________________,64,1,81
17.งานพัฒนาชุมชนและบริการสังคม  ,7172700,0,0,22.0,(22)สํานักงานเขตปอมปราบศัตรูพาย  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,7.1727,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories____Communities________________,64,1,23
18.งานบริหารทั่วไปฝายสิ่งแวดลอม และสุขาภิบาล  ,460200,0,0,22.0,(22)สํานักงานเขตปอมปราบศัตรูพาย  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,0.4602,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories_Generic Administrations___________________,64,1,196
19.งานสุขาภิบาลอาหารและอนามัยสิ่งแวดลอม  ,967800,0,0,22.0,(22)สํานักงานเขตปอมปราบศัตรูพาย  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,0.9678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories____________________,64,1,149
20.งานปองกันและควบคุมโรค  ,46200,0,0,22.0,(22)สํานักงานเขตปอมปราบศัตรูพาย  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,0.0462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,All Categories________________Disease Controls____,64,1,210
21.งานบริหารทั่วไปฝายการศึกษา  ,313700,0,0,22.0,(22)สํานักงานเขตปอมปราบศัตรูพาย  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,0.3137,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories_Generic Administrations___________________,64,1,122
22.งานงบประมาณโรงเรียน  ,19537700,0,0,22.0,(22)สํานักงานเขตปอมปราบศัตรูพาย  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,19.5377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories____________________,64,1,11
23.งานรายจายบุคลากร  ,168176900,0,0,22.0,(22)สํานักงานเขตปอมปราบศัตรูพาย  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,168.1769,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,All Categories_______Human Resources_____________,64,1,1
0ข.งบประมาณภารกิจตามแผนยุทธศาสตร  ,1317900,0,0,23.0,(22)สํานักงานเขตปอมปราบศัตรูพาย  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,1.3179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories____________________,64,1,293
01.โครงการอาสาสมัครกรุงเทพมหานคร ดานการปองกันและแกไขปญหายา และสารเสพติด  ,36100,0,0,23.0,(22)สํานักงานเขตปอมปราบศัตรูพาย  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,0.0361,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories___Projects_________________,64,1,291
02.โครงการจัดสวัสดิการ การสงเคราะหชวยเหลือ เด็ก สตรี ครอบครัว ผูดอยโอกาส ผูสูงอายุ และคนพิการ  ,1099000,0,0,23.0,(22)สํานักงานเขตปอมปราบศัตรูพาย  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,1.099,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,All Categories___Projects________Welfares_________,64,1,241
03.โครงการกรุงเทพฯ เมืองอาหารปลอดภัย  ,82800,0,0,23.0,(22)สํานักงานเขตปอมปราบศัตรูพาย  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,0.0828,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,All Categories___Projects__________Hygienic Foods_______,64,1,352
04.โครงการกรุงเทพมหานครเขตปลอดบุหรี่  ,100000,0,0,23.0,(22)สํานักงานเขตปอมปราบศัตรูพาย  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,0.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,All Categories___Projects___________Non-smoking Zones______,64,1,353
01.งานอํานวยการและบริหารสํานักงานเขต  ,11727134,0,0,23.0,(23)สํานักงานเขตสัมพันธวงศ รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,11.727134,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories______District Offices______________,67,1,34
02.งานปกครอง  ,2697700,0,0,23.0,(23)สํานักงานเขตสัมพันธวงศ รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,2.6977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories____________________,67,1,108
03.งานบริหารทั่วไปและบริการทะเบียน  ,829400,0,0,23.0,(23)สํานักงานเขตสัมพันธวงศ รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,0.8294,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories_Generic Administrations___________________,67,1,104
04.งานบริหารทั่วไปและบริหารการคลัง  ,867100,0,0,23.0,(23)สํานักงานเขตสัมพันธวงศ รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,0.8671,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories_Generic Administrations___________________,67,1,114
05.งานบริหารทั่วไปและจัดเก็บรายได  ,773590,0,0,23.0,(23)สํานักงานเขตสัมพันธวงศ รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,0.77359,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,All Categories_Generic Administrations_______Revenues____________,67,1,84
06.งานบริหารทั่วไปฝายรักษาความสะอาด  ,8840300,0,0,23.0,(23)สํานักงานเขตสัมพันธวงศ รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,8.8403,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,All Categories_Generic Administrations______________Cleanings_____,67,1,22
07.งานกวาดทําความสะอาดที่และทางสาธารณะ  ,544900,0,0,23.0,(23)สํานักงานเขตสัมพันธวงศ รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,0.5449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,All Categories_______________Cleanings_____,67,1,99
